188.114.97.41,17.32,0.00,0.01
104.25.158.152,17.12,0.00,0.00
162.159.201.198,17.14,0.00,0.00
108.162.198.214,20.73,0.00,0.00
162.159.34.232,20.69,0.00,0.00
162.159.238.242,149.50,0.00,0.00
108.162.198.235,20.65,0.00,0.00
162.159.209.247,146.60,0.00,0.00
198.41.219.96,23.76,0.00,0.00
162.159.42.46,20.67,0.00,0.00
